제주올레,1-1,15.1km,약 4~5시간,홍조단괴해빈,33.50137331,126.9431076,2,제주 서귀포시 일주동로 9227,070-4152-1763,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,1-1,15.1km,약 4~5시간,하우목동항,33.5095737,126.9423827,3,제주 서귀포시 일주동로 9228,070-4152-1764,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,1-1,15.1km,약 4~5시간,산물통,33.5199284,126.9494908,4,제주 서귀포시 일주동로 9229,070-4152-1765,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,1-1,15.1km,약 4~5시간,파평 윤씨공원,33.51975325,126.9560556,5,제주 서귀포시 일주동로 9230,070-4152-1766,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,1-1,15.1km,약 4~5시간,하고수동해변,33.5145481,126.9586251,6,제주 서귀포시 일주동로 9231,070-4152-1767,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,1-1,15.1km,약 4~5시간,천진항 입구,33.49248697,126.9512755,7,제주 서귀포시 일주동로 9232,070-4152-1768,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,2,15.6km,약 4~5시간,광치기해변,33.4524144,126.9246908,1,제주 서귀포시 일주동로 9233,070-4152-1769,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,2,15.6km,약 4~5시간,내수면둑방길,33.45607009,126.922808,2,제주 서귀포시 일주동로 9234,070-4152-1770,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,2,15.6km,약 4~5시간,식산봉,33.4660422,126.9203405,3,제주 서귀포시 일주동로 9235,070-4152-1771,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,2,15.6km,약 4~5시간,족지물,33.4629395,126.9150046,4,제주 서귀포시 일주동로 9236,070-4152-1772,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,2,15.6km,약 4~5시간,홍마트 성산점,33.4500727,126.9116643,5,제주 서귀포시 일주동로 9237,070-4152-1773,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,2,15.6km,약 4~5시간,대수산봉,33.4396933,126.9023043,6,제주 서귀포시 일주동로 9238,070-4152-1774,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,2,15.6km,약 4~5시간,혼인지,33.4155507,126.8957767,7,제주 서귀포시 일주동로 9239,070-4152-1775,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,2,15.6km,약 4~5시간,온평포구,33.4048255,126.9043556,8,제주 서귀포시 일주동로 9240,070-4152-1776,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,3,20.9km,약 6~7시간,온평포구,33.4048255,126.9043556,1,제주 서귀포시 일주동로 9241,070-4152-1777,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,3,20.9km,약 6~7시간,통오름고정화할망집,33.39272,126.8555498,2,제주 서귀포시 일주동로 9242,070-4152-1778,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,3,20.9km,약 6~7시간,통오름,33.39272,126.8555498,3,제주 서귀포시 일주동로 9243,070-4152-1779,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,3,20.9km,약 6~7시간,독자봉,33.38802589,126.8535501,4,제주 서귀포시 일주동로 9244,070-4152-1780,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,3,20.9km,약 6~7시간,김영갑갤러리두모악,33.37186951,126.8541145,5,제주 서귀포시 일주동로 9245,070-4152-1781,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,3,20.9km,약 6~7시간,신천목장,33.3567015,126.8682182,6,제주 서귀포시 일주동로 9246,070-4152-1782,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,3,20.9km,약 6~7시간,하천리배고픈다리,33.3369191,126.849548,7,제주 서귀포시 일주동로 9247,070-4152-1783,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,3,20.9km,약 6~7시간,제주올레4코스 공식안내소,33.3254568,126.8424676,8,제주 서귀포시 일주동로 9248,070-4152-1784,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,제주올레4코스 공식안내소,33.3254568,126.8424676,1,제주 서귀포시 일주동로 9249,070-4152-1785,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,당케포구,33.3263629,126.8469204,2,제주 서귀포시 일주동로 9250,070-4152-1786,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,표선해녀탈의장,33.3747697,126.7684581,3,제주 서귀포시 일주동로 9251,070-4152-1787,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,갯늪,33.31433385,126.8372592,4,제주 서귀포시 일주동로 9252,070-4152-1788,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,제주특별자치도 해양수산연구원,33.3076519,126.829564,5,제주 서귀포시 일주동로 9253,070-4152-1789,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,표선해녀의집,33.3253177,126.8435983,6,제주 서귀포시 일주동로 9254,070-4152-1790,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,고는개,33.30600214,126.7888797,7,제주 서귀포시 일주동로 9255,070-4152-1791,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,해병대길,33.2418837,126.4008902,8,제주 서귀포시 일주동로 9256,070-4152-1792,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,토산산책로,33.30454314,126.7952506,9,제주 서귀포시 일주동로 9257,070-4152-1793,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,토산2리마을회관,33.308901,126.7797908,10,제주 서귀포시 일주동로 9258,070-4152-1794,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,송천,37.6183082,127.023868,11,제주 서귀포시 일주동로 9259,070-4152-1795,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,신흥리포구,33.548725,126.650812,12,제주 서귀포시 일주동로 9260,070-4152-1796,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,덕돌포구,33.2913194,126.7605708,13,제주 서귀포시 일주동로 9261,070-4152-1797,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,태흥2리포구,33.2872803,126.7504696,14,제주 서귀포시 일주동로 9262,070-4152-1798,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,태흥2리체육공원,33.2866528,126.7499787,15,제주 서귀포시 일주동로 9263,070-4152-1799,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,벌포연대,33.2802296,126.7370888,16,제주 서귀포시 일주동로 9264,070-4152-1800,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,4,19km,약 5~6시간,제주올레5코스 공식안내소,33.2778272,126.7198433,17,제주 서귀포시 일주동로 9265,070-4152-1801,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,5,13.4km,약 4~5시간,남원포구,33.277853,126.7188938,1,제주 서귀포시 일주동로 9266,070-4152-1802,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,5,13.4km,약 4~5시간,큰엉 입구,33.274478,126.7091977,2,제주 서귀포시 일주동로 9267,070-4152-1803,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,5,13.4km,약 4~5시간,국립수산과학원 아열대수산연구소 미래양식연구센터,33.493632,126.4285765,3,제주 서귀포시 일주동로 9268,070-4152-1804,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,5,13.4km,약 4~5시간,위미동백나무군락,33.27292296,126.6747371,4,제주 서귀포시 일주동로 9269,070-4152-1805,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,5,13.4km,약 4~5시간,넙빌레,33.2695575,126.6485905,5,제주 서귀포시 일주동로 9270,070-4152-1806,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,5,13.4km,약 4~5시간,망장포,33.2590831,126.6398902,6,제주 서귀포시 일주동로 9271,070-4152-1807,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,5,13.4km,약 4~5시간,쇠소깍다리,33.2583766,126.6238898,7,제주 서귀포시 일주동로 9272,070-4152-1808,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,쇠소깍다리,33.2583766,126.6238898,1,제주 서귀포시 일주동로 9273,070-4152-1809,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,쇠소깍휴게소,33.2524694,126.6235333,2,제주 서귀포시 일주동로 9274,070-4152-1810,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,소금막 나무정자,33.2485031,126.6194414,3,제주 서귀포시 일주동로 9275,070-4152-1811,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,생이돌,33.2438913,126.6192897,4,제주 서귀포시 일주동로 9276,070-4152-1812,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,제지기오름 입구,33.241926,126.60974,5,제주 서귀포시 일주동로 9277,070-4152-1813,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,제지기오름,33.241926,126.60974,6,제주 서귀포시 일주동로 9278,070-4152-1814,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,보목포구,33.2396,126.608205,7,제주 서귀포시 일주동로 9217,070-4152-1753,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,구두미포구,33.2368098,126.5964719,8,제주 서귀포시 일주동로 9218,070-4152-1754,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,소천지,33.2390131,126.5913824,9,제주 서귀포시 일주동로 9219,070-4152-1755,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,보목하수처리장,33.2423224,126.5913654,10,제주 서귀포시 일주동로 9220,070-4152-1756,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,백록정,33.24392451,126.5888161,11,제주 서귀포시 일주동로 9221,070-4152-1757,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,검은여 쉼터,33.24381537,126.5817724,12,제주 서귀포시 일주동로 9222,070-4152-1758,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,정방폭포 관광안내소,33.2448521,126.5718032,13,제주 서귀포시 일주동로 9223,070-4152-1759,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,소암기념관,33.2451018,126.5675664,14,제주 서귀포시 일주동로 9224,070-4152-1760,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,서귀진성,33.24291667,126.564244,15,제주 서귀포시 일주동로 9225,070-4152-1761,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,이중섭거리,33.2449989,126.5643496,16,제주 서귀포시 일주동로 9226,070-4152-1762,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,서귀포매일올레시장 입구,33.2486815,126.5641127,17,제주 서귀포시 일주동로 9227,070-4152-1763,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,6,11km,약 3~4시간,제주올레여행자센터,33.24738714,126.5586688,18,제주 서귀포시 일주동로 9228,070-4152-1764,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,7,17.6km,약 5시간,제주올레여행자센터,33.2474043,126.5587322,1,제주 서귀포시 일주동로 9229,070-4152-1765,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,7,17.6km,약 5시간,서귀포칠십리시공원,33.2470894,126.5532564,2,제주 서귀포시 일주동로 9230,070-4152-1766,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,7,17.6km,약 5시간,외돌개 주차장,33.2407663,126.5466195,3,제주 서귀포시 일주동로 9231,070-4152-1767,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,7,17.6km,약 5시간,법환포구,33.2372663,126.5157058,4,제주 서귀포시 일주동로 9232,070-4152-1768,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,7,17.6km,약 5시간,올레요7쉼터,33.2331958,126.4971513,5,제주 서귀포시 일주동로 9233,070-4152-1769,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,7,17.6km,약 5시간,월평포구,33.234351,126.4634541,6,제주 서귀포시 일주동로 9234,070-4152-1770,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,7,17.6km,약 5시간,월평마을 아왜낭목 쉼터,33.24357852,126.4584593,7,제주 서귀포시 일주동로 9235,070-4152-1771,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,7-1,15.7km,약 5시간,서귀포버스터미널,33.2487995,126.5083874,1,제주 서귀포시 일주동로 9236,070-4152-1772,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,7-1,15.7km,약 5시간,엉또폭포,33.2686052,126.4999881,2,제주 서귀포시 일주동로 9237,070-4152-1773,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,7-1,15.7km,약 5시간,고근산,33.2662629,126.5138442,3,제주 서귀포시 일주동로 9238,070-4152-1774,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,7-1,15.7km,약 5시간,하논분화구 방문자센터,33.2546074,126.5457597,4,제주 서귀포시 일주동로 9239,070-4152-1775,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,7-1,15.7km,약 5시간,걸매생태공원 창포원,33.2499864,126.5551498,5,제주 서귀포시 일주동로 9240,070-4152-1776,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,7-1,15.7km,약 5시간,제주올레여행자센터,33.2474043,126.5587322,6,제주 서귀포시 일주동로 9241,070-4152-1777,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,8,19.6km,약 6~7시간,월평마을 아왜낭목 쉼터,33.24357852,126.4584593,1,제주 서귀포시 일주동로 9242,070-4152-1778,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,8,19.6km,약 6~7시간,약천사,33.2461544,126.4494597,2,제주 서귀포시 일주동로 9243,070-4152-1779,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,8,19.6km,약 6~7시간,대포포구,33.2385427,126.4388796,3,제주 서귀포시 일주동로 9244,070-4152-1780,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,8,19.6km,약 6~7시간,주상절리관광안내소,33.2379343,126.425886,4,제주 서귀포시 일주동로 9245,070-4152-1781,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,8,19.6km,약 6~7시간,베릿내오름 입구,33.2474119,126.4221084,5,제주 서귀포시 일주동로 9246,070-4152-1782,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,8,19.6km,약 6~7시간,논짓물해변,33.2371442,126.3893438,6,제주 서귀포시 일주동로 9247,070-4152-1783,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,8,19.6km,약 6~7시간,대평포구,33.2372955,126.3618607,7,제주 서귀포시 일주동로 9248,070-4152-1784,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,9,11.8km,약 3~4시간,대평포구,33.2372955,126.3618607,1,제주 서귀포시 일주동로 9249,070-4152-1785,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,9,11.8km,약 3~4시간,중문올레펜션,33.2471351,126.354248,2,제주 서귀포시 일주동로 9250,070-4152-1786,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,9,11.8km,약 3~4시간,군산오름 정상부,33.2535232,126.3700557,3,제주 서귀포시 일주동로 9251,070-4152-1787,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,9,11.8km,약 3~4시간,개끄리민교,33.24388412,126.3418822,4,제주 서귀포시 일주동로 9252,070-4152-1788,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,9,11.8km,약 3~4시간,화순금모래해수욕장,33.2395874,126.3340053,5,제주 서귀포시 일주동로 9253,070-4152-1789,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,10,15.6km,약 5시간,제주올레10코스 공식안내소,33.2395922,126.3357689,1,제주 서귀포시 일주동로 9254,070-4152-1790,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,10,15.6km,약 5시간,사계포구,33.22820255,126.3065814,2,제주 서귀포시 일주동로 9255,070-4152-1791,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,10,15.6km,약 5시간,송악산 주차장,33.20647516,126.2900803,3,제주 서귀포시 일주동로 9256,070-4152-1792,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,10,15.6km,약 5시간,송악산 전망대,33.1985939,126.2939603,4,제주 서귀포시 일주동로 9257,070-4152-1793,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,10,15.6km,약 5시간,섯알오름예비검속희생자추모비,33.2056129,126.280576,5,제주 서귀포시 일주동로 9258,070-4152-1794,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,10,15.6km,약 5시간,하모해수욕장,33.21136044,126.2611696,6,제주 서귀포시 일주동로 9259,070-4152-1795,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,10,15.6km,약 5시간,제주올레11코스 공식안내소,33.2190227,126.2525814,7,제주 서귀포시 일주동로 9260,070-4152-1796,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,10-1,4.2km,약 1~2시간,상동포구,33.1754078,126.2702931,1,제주 서귀포시 일주동로 9261,070-4152-1797,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,10-2,4.2km,약 1~2시간,냇골챙이,33.16620679,126.2687124,2,제주 서귀포시 일주동로 9262,070-4152-1798,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,10-3,4.2km,약 1~2시간,가파초등학교,33.1691096,126.2703919,3,제주 서귀포시 일주동로 9263,070-4152-1799,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,10-4,4.2km,약 1~2시간,개엄주리코지,33.17417311,126.2741892,4,제주 서귀포시 일주동로 9264,070-4152-1800,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,10-5,4.2km,약 1~2시간,큰옹진물,37.9535884,124.6778869,5,제주 서귀포시 일주동로 9265,070-4152-1801,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,10-6,4.2km,약 1~2시간,가파포구,33.1648339,126.2725948,6,제주 서귀포시 일주동로 9266,070-4152-1802,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,11,17.3km,약 5~6시간,하모체육공원,33.218349,126.2522625,1,제주 서귀포시 일주동로 9267,070-4152-1803,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,11,17.3km,약 5~6시간,대정여자고등학교,33.229359,126.2528811,2,제주 서귀포시 일주동로 9268,070-4152-1804,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,11,17.3km,약 5~6시간,모슬봉정상,33.2384843,126.2580075,3,제주 서귀포시 일주동로 9269,070-4152-1805,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,11,17.3km,약 5~6시간,천주교대정성지,33.2541237,126.2611793,4,제주 서귀포시 일주동로 9270,070-4152-1806,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,11,17.3km,약 5~6시간,신평사거리,36.1193925,128.3603245,5,제주 서귀포시 일주동로 9271,070-4152-1807,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
제주올레,11,17.3km,약 5~6시간,신평곶자왈,33.2742393,126.2593591,6,제주 서귀포시 일주동로 9272,070-4152-1808,"매일 08:00 ~ 17:00 운영 (12:00 ~13:00 휴게) *명절 설, 추석 당일 휴무"
